"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"183",1328,"C5T1P21","Pecari tajacu","04/07/2018 3:23:00","4/07/2018","3:23:55",285075,4751,79.2,3.3,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-04__03-23-55(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-04 03:23:00","2018-07-04"
"184",1329,"C5T1P21","Pecari tajacu","13/07/2018 18:21:00","13/07/2018","18:21:30",830959,13849,230.8,9.6,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-13__18-21-30(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-13 18:21:00","2018-07-13"
"185",1330,"C5T1P21","Pecari tajacu","17/07/2018 19:52:00","17/07/2018","19:52:19",350846,5847,97.5,4.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-17__19-52-19(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-17 19:52:00","2018-07-17"
"186",1331,"C5T1P21","Pecari tajacu","17/07/2018 21:36:00","17/07/2018","21:36:19",6218,104,1.7,0.1,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-07-17__21-36-19(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-17 21:36:00","2018-07-17"
"187",1332,"C5T1P21","Pecari tajacu","23/08/2018 9:05:00","23/08/2018","9:05:08",3151704,52528,875.5,36.5,"Imagenes_renombradas/C5T1P21","C5T1P21__2018-08-23__09-05-08(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-08-23 09:05:00","2018-08-23"
"188",1393,"C5T2P1","Conepatus leuconotus","02/05/2018 0:38:00","2/05/2018","0:38:47",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-02__00-38-47(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-02 00:38:00","2018-05-02"
"189",1394,"C5T2P1","Conepatus leuconotus","11/05/2018 3:59:00","11/05/2018","3:59:46",789655,13161,219.3,9.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-11__03-59-46(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-11 03:59:00","2018-05-11"
"190",1395,"C5T2P1","Conepatus leuconotus","11/05/2018 20:21:00","11/05/2018","20:21:18",58888,981,16.4,0.7,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-11__20-21-18(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-11 20:21:00","2018-05-11"
"191",1396,"C5T2P1","Conepatus leuconotus","13/05/2018 23:17:00","13/05/2018","23:17:27",183366,3056,50.9,2.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-13__23-17-27(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-13 23:17:00","2018-05-13"
"192",1397,"C5T2P1","Conepatus leuconotus","15/05/2018 20:39:00","15/05/2018","20:39:53",163343,2722,45.4,1.9,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-15__20-39-53(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-15 20:39:00","2018-05-15"
"193",1398,"C5T2P1","Conepatus leuconotus","17/05/2018 0:11:00","17/05/2018","0:11:20",99084,1651,27.5,1.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-17__00-11-20(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-17 00:11:00","2018-05-17"
"194",1399,"C5T2P1","Conepatus leuconotus","17/05/2018 22:43:00","17/05/2018","22:43:00",81097,1352,22.5,0.9,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-17__22-43-00(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-17 22:43:00","2018-05-17"
"195",1400,"C5T2P1","Conepatus leuconotus","20/05/2018 2:20:00","20/05/2018","2:20:00",185817,3097,51.6,2.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-20__02-20-00(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-20 02:20:00","2018-05-20"
"196",1401,"C5T2P1","Conepatus leuconotus","26/07/2018 4:29:00","26/07/2018","4:29:36",5796576,96610,1610.2,67.1,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-26__04-29-36(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-26 04:29:00","2018-07-26"
"197",1406,"C5T2P1","Odocoileus virginianus","27/04/2018 6:12:00","27/04/2018","6:12:01",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-04-27__06-12-01(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-27 06:12:00","2018-04-27"
"198",1407,"C5T2P1","Odocoileus virginianus","07/07/2018 20:23:00","7/07/2018","20:23:56",6185349,103089,1718.2,71.6,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-07__20-23-56(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-07 20:23:00","2018-07-07"
"199",1408,"C5T2P1","Odocoileus virginianus","15/07/2018 1:35:00","15/07/2018","1:35:06",623468,10391,173.2,7.2,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-15__01-35-06(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-15 01:35:00","2018-07-15"
"200",1409,"C5T2P1","Odocoileus virginianus","01/08/2018 19:44:00","1/08/2018","19:44:14",1534098,25568,426.1,17.8,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-08-01__19-44-14(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-01 19:44:00","2018-08-01"
"201",1410,"C5T2P1","Pecari tajacu","04/05/2018 19:10:00","4/05/2018","19:10:35",0,0,0,0,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-05-04__19-10-35(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-04 19:10:00","2018-05-04"
"202",1411,"C5T2P1","Pecari tajacu","19/07/2018 8:19:00","19/07/2018","8:19:52",6527263,108788,1813.1,75.5,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-07-19__08-19-52(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-19 08:19:00","2018-07-19"
"203",1412,"C5T2P1","Pecari tajacu","07/08/2018 9:22:00","7/08/2018","9:22:25",1645301,27422,457,19,"Imagenes_renombradas/C5T2P1","C5T2P1__2018-08-07__09-22-25(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-08-07 09:22:00","2018-08-07"
"204",1445,"C5T2P11","Conepatus leuconotus","27/04/2018 22:12:00","27/04/2018","22:12:17",0,0,0,0,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-04-27__22-12-17(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-04-27 22:12:00","2018-04-27"
"205",1446,"C5T2P11","Conepatus leuconotus","20/06/2018 2:01:00","20/06/2018","2:01:06",4592926,76549,1275.8,53.2,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-06-20__02-01-06(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-20 02:01:00","2018-06-20"
"206",1447,"C5T2P11","Conepatus leuconotus","07/07/2018 21:08:00","7/07/2018","21:08:54",1537665,25628,427.1,17.8,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-07-07__21-08-54(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-07 21:08:00","2018-07-07"
"207",1448,"C5T2P11","Conepatus leuconotus","10/07/2018 20:12:00","10/07/2018","20:12:47",255830,4264,71.1,3,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-07-10__20-12-47(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-10 20:12:00","2018-07-10"
"208",1449,"C5T2P11","Conepatus leuconotus","11/07/2018 10:31:00","11/07/2018","10:31:51",51542,859,14.3,0.6,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-07-11__10-31-51(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-11 10:31:00","2018-07-11"
"209",1450,"C5T2P11","Conepatus leuconotus","19/07/2018 4:15:00","19/07/2018","4:15:19",668605,11143,185.7,7.7,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-07-19__04-15-19(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-19 04:15:00","2018-07-19"
"210",1454,"C5T2P11","Odocoileus virginianus","31/05/2018 6:38:00","31/05/2018","6:38:10",0,0,0,0,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-05-31__06-38-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-31 06:38:00","2018-05-31"
"211",1455,"C5T2P11","Pecari tajacu","15/06/2018 17:53:00","15/06/2018","17:53:17",0,0,0,0,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-06-15__17-53-17(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-15 17:53:00","2018-06-15"
"212",1456,"C5T2P11","Pecari tajacu","21/06/2018 23:57:00","21/06/2018","23:57:32",540189,9003,150.1,6.3,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-06-21__23-57-32(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-21 23:57:00","2018-06-21"
"213",1457,"C5T2P11","Pecari tajacu","27/07/2018 18:35:00","27/07/2018","18:35:27",3091032,51517,858.6,35.8,"Imagenes_renombradas/C5T2P11","C5T2P11__2018-07-27__18-35-27(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-27 18:35:00","2018-07-27"
"214",1523,"C5T3P1","Conepatus leuconotus","31/05/2018 3:27:00","31/05/2018","3:27:08",0,0,0,0,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-05-31__03-27-08(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-31 03:27:00","2018-05-31"
"215",1524,"C5T3P1","Odocoileus virginianus","10/06/2018 6:15:00","10/06/2018","6:15:04",0,0,0,0,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-06-10__06-15-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-10 06:15:00","2018-06-10"
"216",1525,"C5T3P1","Odocoileus virginianus","23/07/2018 13:09:00","23/07/2018","13:09:59",3740095,62335,1038.9,43.3,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-07-23__13-09-59(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-23 13:09:00","2018-07-23"
"217",1526,"C5T3P1","Odocoileus virginianus","04/08/2018 14:07:00","4/08/2018","14:07:32",1040250,17338,289,12,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-08-04__14-07-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-04 14:07:00","2018-08-04"
"218",1527,"C5T3P1","Odocoileus virginianus","04/08/2018 16:06:00","4/08/2018","16:06:15",7123,119,2,0.1,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-08-04__16-06-15(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-04 16:06:00","2018-08-04"
"219",1528,"C5T3P1","Odocoileus virginianus","09/08/2018 14:06:00","9/08/2018","14:06:44",424829,7080,118,4.9,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-08-09__14-06-44(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-09 14:06:00","2018-08-09"
"220",1529,"C5T3P1","Pecari tajacu","12/05/2018 6:14:00","12/05/2018","6:14:50",0,0,0,0,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-05-12__06-14-50(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-05-12 06:14:00","2018-05-12"
"221",1530,"C5T3P1","Pecari tajacu","18/06/2018 17:46:00","18/06/2018","17:46:41",3238307,53972,899.5,37.5,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-06-18__17-46-41(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-18 17:46:00","2018-06-18"
"222",1531,"C5T3P1","Pecari tajacu","01/07/2018 19:01:00","1/07/2018","19:01:30",1127647,18794,313.2,13,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-07-01__19-01-30(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-01 19:01:00","2018-07-01"
"223",1532,"C5T3P1","Pecari tajacu","02/07/2018 7:01:00","2/07/2018","7:01:13",43100,718,12,0.5,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-07-02__07-01-13(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-02 07:01:00","2018-07-02"
"224",1533,"C5T3P1","Pecari tajacu","17/08/2018 22:53:00","17/08/2018","22:53:16",4031522,67192,1119.9,46.7,"Imagenes_renombradas/C5T3P1","C5T3P1__2018-08-17__22-53-16(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-08-17 22:53:00","2018-08-17"
"225",1573,"C5T3P21","Conepatus leuconotus","15/06/2018 1:07:00","15/06/2018","1:07:32",0,0,0,0,"Imagenes_renombradas/C5T3P21","C5T3P21__2018-06-15__01-07-32(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-15 01:07:00","2018-06-15"
"226",1574,"C5T3P21","Odocoileus virginianus","15/06/2018 7:42:00","15/06/2018","7:42:48",0,0,0,0,"Imagenes_renombradas/C5T3P21","C5T3P21__2018-06-15__07-42-48(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-15 07:42:00","2018-06-15"
"227",1575,"C5T3P21","Odocoileus virginianus","01/07/2018 9:08:00","1/07/2018","9:08:08",1387517,23125,385.4,16.1,"Imagenes_renombradas/C5T3P21","C5T3P21__2018-07-01__09-08-08(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-01 09:08:00","2018-07-01"
"228",1576,"C5T3P21","Pecari tajacu","22/06/2018 8:40:00","22/06/2018","8:40:39",0,0,0,0,"Imagenes_renombradas/C5T3P21","C5T3P21__2018-06-22__08-40-39(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-22 08:40:00","2018-06-22"
"229",1577,"C5T3P21","Pecari tajacu","30/06/2018 8:56:00","30/06/2018","8:56:36",692136,11536,192.3,8,"Imagenes_renombradas/C5T3P21","C5T3P21__2018-06-30__08-56-36(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-30 08:56:00","2018-06-30"
"230",1601,"C6T1P11","Odocoileus virginianus","16/02/2018 10:19:00","16/02/2018","10:19:45",0,0,0,0,"Imagenes_renombradas/C6T1P11","C6T1P11__2018-02-16__10-19-45(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-16 10:19:00","2018-02-16"
"231",1604,"C6T1P21","Odocoileus virginianus","28/01/2018 10:33:00","28/01/2018","10:33:41",0,0,0,0,"Imagenes_renombradas/C6T1P21","C6T1P21__2018-01-28__10-33-41(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-01-28 10:33:00","2018-01-28"
"232",1629,"C6T2P11","Odocoileus virginianus","21/04/2018 18:44:00","21/04/2018","18:44:25",0,0,0,0,"Imagenes_renombradas/C6T2P11","C6T2P11__2018-04-21__18-44-25(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-21 18:44:00","2018-04-21"
"233",1642,"CB18P10","Odocoileus virginianus","13/05/2018 7:55:00","13/05/2018","7:55:51",0,0,0,0,"Imagenes_renombradas/CB18P10","CB18P10__2018-05-13__07-55-51(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-13 07:55:00","2018-05-13"
"234",1643,"CB18P10","Odocoileus virginianus","27/05/2018 18:29:00","27/05/2018","18:29:50",1245841,20764,346.1,14.4,"Imagenes_renombradas/CB18P10","CB18P10__2018-05-27__18-29-50(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-27 18:29:00","2018-05-27"
"235",1644,"CB18P10","Odocoileus virginianus","30/05/2018 7:56:00","30/05/2018","7:56:32",221199,3687,61.5,2.6,"Imagenes_renombradas/CB18P10","CB18P10__2018-05-30__07-56-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-30 07:56:00","2018-05-30"
"236",1645,"CB18P10","Odocoileus virginianus","31/05/2018 11:40:00","31/05/2018","11:40:18",99823,1664,27.7,1.2,"Imagenes_renombradas/CB18P10","CB18P10__2018-05-31__11-40-18(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-31 11:40:00","2018-05-31"
"237",1646,"CB18P10","Odocoileus virginianus","15/06/2018 3:17:00","15/06/2018","3:17:04",1265804,21097,351.6,14.7,"Imagenes_renombradas/CB18P10","CB18P10__2018-06-15__03-17-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-15 03:17:00","2018-06-15"
"238",1647,"CB18P10","Odocoileus virginianus","17/06/2018 23:30:00","17/06/2018","23:30:36",245608,4093,68.2,2.8,"Imagenes_renombradas/CB18P10","CB18P10__2018-06-17__23-30-36(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-17 23:30:00","2018-06-17"
"239",1648,"CB18P10","Odocoileus virginianus","30/06/2018 10:05:00","30/06/2018","10:05:40",1074901,17915,298.6,12.4,"Imagenes_renombradas/CB18P10","CB18P10__2018-06-30__10-05-40(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-30 10:05:00","2018-06-30"
"240",1649,"CB18P10","Odocoileus virginianus","06/07/2018 18:50:00","6/07/2018","18:50:19",546277,9105,151.8,6.3,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-06__18-50-19(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-06 18:50:00","2018-07-06"
"241",1650,"CB18P10","Odocoileus virginianus","18/07/2018 12:42:00","18/07/2018","12:42:32",1011130,16852,280.9,11.7,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-18__12-42-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-18 12:42:00","2018-07-18"
"242",1651,"CB18P10","Odocoileus virginianus","18/07/2018 13:42:00","18/07/2018","13:42:32",3600,60,1,0,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-18__13-42-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-18 13:42:00","2018-07-18"
"243",1652,"CB18P10","Odocoileus virginianus","20/07/2018 8:15:00","20/07/2018","8:15:08",153156,2553,42.5,1.8,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-20__08-15-08(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-20 08:15:00","2018-07-20"
"244",1653,"CB18P10","Odocoileus virginianus","24/07/2018 10:57:00","24/07/2018","10:57:43",351752,5863,97.7,4.1,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-24__10-57-43(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-24 10:57:00","2018-07-24"
"245",1654,"CB18P10","Pecari tajacu","01/07/2018 21:37:00","1/07/2018","21:37:42",0,0,0,0,"Imagenes_renombradas/CB18P10","CB18P10__2018-07-01__21-37-42(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-01 21:37:00","2018-07-01"
"246",1683,"CB18P11","Odocoileus virginianus","01/05/2018 18:37:00","1/05/2018","18:37:19",0,0,0,0,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-01__18-37-19(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-01 18:37:00","2018-05-01"
"247",1684,"CB18P11","Odocoileus virginianus","07/05/2018 11:26:00","7/05/2018","11:26:10",492528,8209,136.8,5.7,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-07__11-26-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-07 11:26:00","2018-05-07"
"248",1685,"CB18P11","Odocoileus virginianus","12/05/2018 9:22:00","12/05/2018","9:22:34",424580,7076,117.9,4.9,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-12__09-22-34(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-12 09:22:00","2018-05-12"
"249",1686,"CB18P11","Odocoileus virginianus","16/05/2018 9:20:00","16/05/2018","9:20:33",345475,5758,96,4,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-16__09-20-33(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-16 09:20:00","2018-05-16"
"250",1687,"CB18P11","Odocoileus virginianus","17/05/2018 19:05:00","17/05/2018","19:05:27",121453,2024,33.7,1.4,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-17__19-05-27(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-17 19:05:00","2018-05-17"
"251",1688,"CB18P11","Odocoileus virginianus","20/05/2018 18:49:00","20/05/2018","18:49:23",258192,4303,71.7,3,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-20__18-49-23(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-20 18:49:00","2018-05-20"
"252",1689,"CB18P11","Odocoileus virginianus","22/05/2018 19:48:00","22/05/2018","19:48:55",176252,2938,49,2,"Imagenes_renombradas/CB18P11","CB18P11__2018-05-22__19-48-55(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-22 19:48:00","2018-05-22"
"253",1690,"CB18P11","Odocoileus virginianus","04/06/2018 19:53:00","4/06/2018","19:53:22",1123338,18722,312,13,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-04__19-53-22(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-04 19:53:00","2018-06-04"
"254",1691,"CB18P11","Odocoileus virginianus","08/06/2018 11:00:00","8/06/2018","11:00:35",313629,5227,87.1,3.6,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-08__11-00-35(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-08 11:00:00","2018-06-08"
"255",1692,"CB18P11","Odocoileus virginianus","09/06/2018 18:53:00","9/06/2018","18:53:06",114730,1912,31.9,1.3,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-09__18-53-06(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-09 18:53:00","2018-06-09"
"256",1693,"CB18P11","Odocoileus virginianus","13/06/2018 11:38:00","13/06/2018","11:38:50",319492,5325,88.8,3.7,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-13__11-38-50(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-13 11:38:00","2018-06-13"
"257",1694,"CB18P11","Odocoileus virginianus","14/06/2018 12:32:00","14/06/2018","12:32:05",89575,1493,24.9,1,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-14__12-32-05(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-14 12:32:00","2018-06-14"
"258",1695,"CB18P11","Odocoileus virginianus","22/06/2018 20:47:00","22/06/2018","20:47:04",720896,12015,200.2,8.3,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-22__20-47-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-22 20:47:00","2018-06-22"
"259",1696,"CB18P11","Odocoileus virginianus","25/06/2018 13:27:00","25/06/2018","13:27:56",229249,3821,63.7,2.7,"Imagenes_renombradas/CB18P11","CB18P11__2018-06-25__13-27-56(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-25 13:27:00","2018-06-25"
"260",1697,"CB18P11","Odocoileus virginianus","01/07/2018 16:18:00","1/07/2018","16:18:16",525017,8750,145.8,6.1,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-01__16-18-16(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-01 16:18:00","2018-07-01"
"261",1698,"CB18P11","Odocoileus virginianus","02/07/2018 8:09:00","2/07/2018","8:09:30",53356,889,14.8,0.6,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-02__08-09-30(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-02 08:09:00","2018-07-02"
"262",1699,"CB18P11","Odocoileus virginianus","06/07/2018 22:04:00","6/07/2018","22:04:53",391710,6528,108.8,4.5,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-06__22-04-53(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-06 22:04:00","2018-07-06"
"263",1700,"CB18P11","Odocoileus virginianus","09/07/2018 8:38:00","9/07/2018","8:38:27",207161,3453,57.5,2.4,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-09__08-38-27(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-09 08:38:00","2018-07-09"
"264",1701,"CB18P11","Odocoileus virginianus","09/07/2018 17:40:00","9/07/2018","17:40:02",28878,481,8,0.3,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-09__17-40-02(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-09 17:40:00","2018-07-09"
"265",1702,"CB18P11","Odocoileus virginianus","18/07/2018 8:44:00","18/07/2018","8:44:08",741431,12357,205.9,8.6,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-18__08-44-08(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-18 08:44:00","2018-07-18"
"266",1703,"CB18P11","Odocoileus virginianus","21/07/2018 17:35:00","21/07/2018","17:35:45",287433,4791,79.8,3.3,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-21__17-35-45(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-21 17:35:00","2018-07-21"
"267",1704,"CB18P11","Odocoileus virginianus","27/07/2018 19:05:00","27/07/2018","19:05:51",520164,8669,144.5,6,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-27__19-05-51(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-27 19:05:00","2018-07-27"
"268",1705,"CB18P11","Odocoileus virginianus","09/08/2018 14:53:00","9/08/2018","14:53:33",1104438,18407,306.8,12.8,"Imagenes_renombradas/CB18P11","CB18P11__2018-08-09__14-53-33(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-09 14:53:00","2018-08-09"
"269",1706,"CB18P11","Odocoileus virginianus","11/08/2018 21:56:00","11/08/2018","21:56:21",194565,3243,54,2.2,"Imagenes_renombradas/CB18P11","CB18P11__2018-08-11__21-56-21(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-11 21:56:00","2018-08-11"
"270",1707,"CB18P11","Odocoileus virginianus","18/08/2018 15:08:00","18/08/2018","15:08:04",576591,9610,160.2,6.7,"Imagenes_renombradas/CB18P11","CB18P11__2018-08-18__15-08-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-18 15:08:00","2018-08-18"
"271",1708,"CB18P11","Pecari tajacu","15/07/2018 20:20:00","15/07/2018","20:20:47",0,0,0,0,"Imagenes_renombradas/CB18P11","CB18P11__2018-07-15__20-20-47(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-15 20:20:00","2018-07-15"
"272",1711,"CB18P12","Conepatus leuconotus","27/06/2018 21:20:00","27/06/2018","21:20:13",0,0,0,0,"Imagenes_renombradas/CB18P12","CB18P12__2018-06-27__21-20-13(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-27 21:20:00","2018-06-27"
"273",1712,"CB18P12","Conepatus leuconotus","29/06/2018 20:53:00","29/06/2018","20:53:33",167595,2793,46.5,1.9,"Imagenes_renombradas/CB18P12","CB18P12__2018-06-29__20-53-33(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-29 20:53:00","2018-06-29"
